year,sido_raw,sgg_raw,raw_code,is_missing,n_deaths
2017,32,010,32010,False,1771
2017,32,020,32020,False,1998
2017,32,030,32030,False,1529
2017,32,040,32040,False,625
2017,32,050,32050,False,388
2017,32,060,32060,False,587
2017,32,070,32070,False,620
2017,32,310,32310,False,668
2017,32,320,32320,False,479
2017,32,330,32330,False,447
2017,32,340,32340,False,403
2017,32,350,32350,False,377
2017,32,360,32360,False,414
2017,32,370,32370,False,200
2017,32,380,32380,False,173
2017,32,390,32390,False,258
2017,32,400,32400,False,307
2017,32,410,32410,False,301
2017,33,020,33020,False,1666
2017,33,030,33030,False,1110
2017,33,041,33041,False,1101
2017,33,042,33042,False,1121
2017,33,043,33043,False,1066
2017,33,044,33044,False,931
2017,33,320,33320,False,449
2017,33,330,33330,False,561
2017,33,340,33340,False,600
2017,33,350,33350,False,514
2017,33,360,33360,False,535
2017,33,370,33370,False,839
2017,33,380,33380,False,369
2017,33,390,33390,False,242
2017,34,011,34011,False,1432
2017,34,012,34012,False,1400
2017,34,020,34020,False,1082
2017,34,030,34030,False,938
2017,34,040,34040,False,1550
2017,34,050,34050,False,1182
2017,34,060,34060,False,1255
2017,34,070,34070,False,186
2017,34,080,34080,False,1132
2017,34,310,34310,False,584
2017,34,330,34330,False,858
2017,34,340,34340,False,725
2017,34,350,34350,False,492
2017,34,360,34360,False,922
2017,34,370,34370,False,944
2017,34,380,34380,False,639
2017,35,011,35011,False,1775
2017,35,012,35012,False,1450
2017,35,020,35020,False,1845
2017,35,030,35030,False,2106
2017,35,040,35040,False,1249
2017,35,050,35050,False,876
2017,35,060,35060,False,1029
2017,35,310,35310,False,811
2017,35,320,35320,False,339
2017,35,330,35330,False,304
2017,35,340,35340,False,279
2017,35,350,35350,False,397
2017,35,360,35360,False,371
2017,35,370,35370,False,765
2017,35,380,35380,False,699
2017,36,010,36010,False,1451
2017,36,020,36020,False,2049
2017,36,030,36030,False,1612
2017,36,040,36040,False,955
2017,36,060,36060,False,810
2017,36,310,36310,False,541
2017,36,320,36320,False,394
2017,36,330,36330,False,291
2017,36,350,36350,False,1143
2017,36,360,36360,False,610
2017,36,370,36370,False,637
2017,36,380,36380,False,497
2017,36,390,36390,False,489
2017,36,400,36400,False,893
2017,36,410,36410,False,563
2017,36,420,36420,False,744
2017,36,430,36430,False,442
2017,36,440,36440,False,605
2017,36,450,36450,False,499
2017,36,460,36460,False,645
2017,36,470,36470,False,458
2017,36,480,36480,False,520
2017,37,011,37011,False,1307
2017,37,012,37012,False,1566
2017,37,020,37020,False,1988
2017,37,030,37030,False,1289
2017,37,040,37040,False,1535
2017,37,050,37050,False,1650
2017,37,060,37060,False,1057
2017,37,070,37070,False,1128
2017,37,080,37080,False,1191
2017,37,090,37090,False,817
2017,37,100,37100,False,1460
2017,37,310,37310,False,349
2017,37,320,37320,False,892
2017,37,330,37330,False,366
2017,37,340,37340,False,235
2017,37,350,37350,False,556
2017,37,360,37360,False,578
2017,37,370,37370,False,370
2017,37,380,37380,False,542
2017,37,390,37390,False,719
2017,37,400,37400,False,658
2017,37,410,37410,False,413
2017,37,420,37420,False,542
2017,37,430,37430,False,70
2017,38,030,38030,False,2074
2017,38,050,38050,False,932
2017,38,060,38060,False,968
2017,38,070,38070,False,2293
2017,38,080,38080,False,1094
2017,38,090,38090,False,1116
2017,38,100,38100,False,1577
2017,38,111,38111,False,1257
2017,38,112,38112,False,722
2017,38,113,38113,False,1339
2017,38,114,38114,False,1105
2017,38,115,38115,False,939
2017,38,310,38310,False,415
2017,38,320,38320,False,624
2017,38,330,38330,False,715
2017,38,340,38340,False,657
2017,38,350,38350,False,716
2017,38,360,38360,False,652
2017,38,370,38370,False,484
2017,38,380,38380,False,559
2017,38,390,38390,False,696
2017,38,400,38400,False,700
2017,39,010,39010,False,2580
2017,39,020,39020,False,1158
2018,11,010,11010,False,897
2018,11,020,11020,False,710
2018,11,030,11030,False,1203
2018,11,040,11040,False,1383
2018,11,050,11050,False,1512
2018,11,060,11060,False,1895
2018,11,070,11070,False,2178
2018,11,080,11080,False,2215
2018,11,090,11090,False,1960
2018,11,100,11100,False,1901
2018,11,110,11110,False,2896
2018,11,120,11120,False,2504
2018,11,130,11130,False,1669
2018,11,140,11140,False,1612
2018,11,150,11150,False,1842
2018,11,160,11160,False,2759
2018,11,170,11170,False,1922
2018,11,180,11180,False,1133
2018,11,190,11190,False,1659
2018,11,200,11200,False,1720
2018,11,210,11210,False,2179
2018,11,220,11220,False,1435
2018,11,230,11230,False,1796
2018,11,240,11240,False,2334
2018,11,250,11250,False,1905
2018,21,010,21010,False,367
2018,21,020,21020,False,1052
2018,21,030,21030,False,848
2018,21,040,21040,False,1144
2018,21,050,21050,False,2478
2018,21,060,21060,False,1656
2018,21,070,21070,False,1768
2018,21,080,21080,False,1686
2018,21,090,21090,False,2381
2018,21,100,21100,False,2145
2018,21,110,21110,False,1672
2018,21,120,21120,False,556
2018,21,130,21130,False,1266
2018,21,140,21140,False,1150
2018,21,150,21150,False,1411
2018,21,310,21310,False,990
2018,22,010,22010,False,591
2018,22,020,22020,False,2325
2018,22,030,22030,False,1452
2018,22,040,22040,False,1214
2018,22,050,22050,False,2222
2018,22,060,22060,False,2195
2018,22,070,22070,False,2809
2018,22,310,22310,False,1262
2018,23,010,23010,False,776
2018,23,020,23020,False,551
2018,23,040,23040,False,1242
2018,23,050,23050,False,2694
2018,23,060,23060,False,2730
2018,23,070,23070,False,1545
2018,23,080,23080,False,2206
2018,23,090,23090,False,2564
2018,23,310,23310,False,801
2018,23,320,23320,False,207
2018,24,010,24010,False,747
2018,24,020,24020,False,1528
2018,24,030,24030,False,1345
2018,24,040,24040,False,2457
2018,24,050,24050,False,1704
2018,25,010,25010,False,1562
2018,25,020,25020,False,1599
2018,25,030,25030,False,2118
2018,25,040,25040,False,1144
2018,25,050,25050,False,980
2018,26,010,26010,False,1122
2018,26,020,26020,False,1413
2018,26,030,26030,False,726
2018,26,040,26040,False,738
2018,26,310,26310,False,1350
2018,29,010,29010,False,1259
2018,31,011,31011,False,1440
2018,31,012,31012,False,1572
2018,31,013,31013,False,1051
2018,31,014,31014,False,930
2018,31,021,31021,False,1265
2018,31,022,31022,False,1227
2018,31,023,31023,False,1832
2018,31,030,31030,False,2430
2018,31,041,31041,False,1199
2018,31,042,31042,False,1175
2018,31,050,31050,False,3916
2018,31,060,31060,False,1427
2018,31,070,31070,False,2484
2018,31,080,31080,False,802
2018,31,091,31091,False,1662
2018,31,092,31092,False,1298
2018,31,101,31101,False,2270
2018,31,103,31103,False,1293
2018,31,104,31104,False,1192
2018,31,110,31110,False,254
2018,31,120,31120,False,904
2018,31,130,31130,False,3234
2018,31,140,31140,False,771
2018,31,150,31150,False,1658
2018,31,160,31160,False,1195
2018,31,170,31170,False,641
2018,31,180,31180,False,978
2018,31,191,31191,False,1326
2018,31,192,31192,False,1449
2018,31,193,31193,False,1185
2018,31,200,31200,False,2318
2018,31,210,31210,False,1199
2018,31,220,31220,False,1217
2018,31,230,31230,False,1676
2018,31,240,31240,False,2515
2018,31,250,31250,False,1537
2018,31,260,31260,False,1244
2018,31,270,31270,False,1229
2018,31,280,31280,False,957
2018,31,350,31350,False,455
2018,31,370,31370,False,662
2018,31,380,31380,False,981
2018,32,010,32010,False,1836
2018,32,020,32020,False,1998
2018,32,030,32030,False,1678
2018,32,040,32040,False,731
2018,32,050,32050,False,385
2018,32,060,32060,False,597
2018,32,070,32070,False,667
2018,32,310,32310,False,691
2018,32,320,32320,False,509
2018,32,330,32330,False,405
2018,32,340,32340,False,415
2018,32,350,32350,False,401
2018,32,360,32360,False,409
2018,32,370,32370,False,204
2018,32,380,32380,False,176
2018,32,390,32390,False,272
2018,32,400,32400,False,332
2018,32,410,32410,False,270
2018,33,020,33020,False,1675
2018,33,030,33030,False,1130
2018,33,041,33041,False,1063
2018,33,042,33042,False,1112
2018,33,043,33043,False,1173
2018,33,044,33044,False,982
2018,33,320,33320,False,486
2018,33,330,33330,False,575
2018,33,340,33340,False,601
2018,33,350,33350,False,547
2018,33,360,33360,False,530
2018,33,370,33370,False,840
2018,33,380,33380,False,355
2018,33,390,33390,False,265
2018,34,011,34011,False,1429
2018,34,012,34012,False,1514
2018,34,020,34020,False,1106
2018,34,030,34030,False,994
2018,34,040,34040,False,1708
2018,34,050,34050,False,1148
2018,34,060,34060,False,1300
2018,34,070,34070,False,191
2018,34,080,34080,False,1177
2018,34,310,34310,False,640
2018,34,330,34330,False,873
2018,34,340,34340,False,744
2018,34,350,34350,False,473
2018,34,360,34360,False,919
2018,34,370,34370,False,923
2018,34,380,34380,False,663
2018,35,011,35011,False,1852
2018,35,012,35012,False,1504
2018,35,020,35020,False,1910
2018,35,030,35030,False,2053
2018,35,040,35040,False,1266
2018,35,050,35050,False,928
2018,35,060,35060,False,1064
2018,35,310,35310,False,806
2018,35,320,35320,False,325
2018,35,330,35330,False,340
2018,35,340,35340,False,276
2018,35,350,35350,False,393
2018,35,360,35360,False,409
2018,35,370,35370,False,716
2018,35,380,35380,False,710
2018,36,010,36010,False,1600
2018,36,020,36020,False,2025
2018,36,030,36030,False,1722
2018,36,040,36040,False,980
2018,36,060,36060,False,756
2018,36,310,36310,False,539
2018,36,320,36320,False,408
2018,36,330,36330,False,329
2018,36,350,36350,False,1048
2018,36,360,36360,False,632
2018,36,370,36370,False,621
2018,36,380,36380,False,516
2018,36,390,36390,False,456
2018,36,400,36400,False,936
2018,36,410,36410,False,603
2018,36,420,36420,False,745
2018,36,430,36430,False,492
2018,36,440,36440,False,626
2018,36,450,36450,False,522
2018,36,460,36460,False,626
2018,36,470,36470,False,463
2018,36,480,36480,False,574
2018,37,011,37011,False,1415
2018,37,012,37012,False,1652
2018,37,020,37020,False,2211
2018,37,030,37030,False,1355
2018,37,040,37040,False,1569
2018,37,050,37050,False,1722
2018,37,060,37060,False,1082
2018,37,070,37070,False,1072
2018,37,080,37080,False,1263
2018,37,090,37090,False,850
2018,37,100,37100,False,1571
2018,37,310,37310,False,398
2018,37,320,37320,False,934
2018,37,330,37330,False,359
2018,37,340,37340,False,227
2018,37,350,37350,False,551
2018,37,360,37360,False,611
2018,37,370,37370,False,386
2018,37,380,37380,False,571
2018,37,390,37390,False,725
2018,37,400,37400,False,655
2018,37,410,37410,False,482
2018,37,420,37420,False,552
2018,37,430,37430,False,76
2018,38,030,38030,False,2223
2018,38,050,38050,False,1021
2018,38,060,38060,False,999
2018,38,070,38070,False,2457
2018,38,080,38080,False,1198
2018,38,090,38090,False,1059
2018,38,100,38100,False,1652
2018,38,111,38111,False,1285
2018,38,112,38112,False,763
2018,38,113,38113,False,1384
2018,38,114,38114,False,1189
2018,38,115,38115,False,994
2018,38,310,38310,False,418
2018,38,320,38320,False,664
2018,38,330,38330,False,802
2018,38,340,38340,False,694
2018,38,350,38350,False,733
2018,38,360,38360,False,623
2018,38,370,38370,False,509
2018,38,380,38380,False,555
2018,38,390,38390,False,719
2018,38,400,38400,False,778
2018,39,010,39010,False,2654
2018,39,020,39020,False,1258
2019,11,010,11010,False,854
2019,11,020,11020,False,665
2019,11,030,11030,False,1107
2019,11,040,11040,False,1369
2019,11,050,11050,False,1385
2019,11,060,11060,False,1851
2019,11,070,11070,False,2049
2019,11,080,11080,False,2184
2019,11,090,11090,False,1874
2019,11,100,11100,False,1836
2019,11,110,11110,False,2668
2019,11,120,11120,False,2315
2019,11,130,11130,False,1555
2019,11,140,11140,False,1563
2019,11,150,11150,False,1900
2019,11,160,11160,False,2691
2019,11,170,11170,False,1811
2019,11,180,11180,False,1199
2019,11,190,11190,False,1708
2019,11,200,11200,False,1703
2019,11,210,11210,False,2107
2019,11,220,11220,False,1421
2019,11,230,11230,False,1838
2019,11,240,11240,False,2278
2019,11,250,11250,False,1898
2019,21,010,21010,False,409
2019,21,020,21020,False,999
2019,21,030,21030,False,848
2019,21,040,21040,False,1158
2019,21,050,21050,False,2450
2019,21,060,21060,False,1538
2019,21,070,21070,False,1726
2019,21,080,21080,False,1704
2019,21,090,21090,False,2335
2019,21,100,21100,False,2093
2019,21,110,21110,False,1643
2019,21,120,21120,False,556
2019,21,130,21130,False,1217
2019,21,140,21140,False,1161
2019,21,150,21150,False,1441
2019,21,310,21310,False,982
2019,22,010,22010,False,544
2019,22,020,22020,False,2242
2019,22,030,22030,False,1335
2019,22,040,22040,False,1174
2019,22,050,22050,False,2287
2019,22,060,22060,False,2167
2019,22,070,22070,False,2749
2019,22,310,22310,False,1254
2019,23,010,23010,False,725
2019,23,020,23020,False,494
2019,23,040,23040,False,1310
2019,23,050,23050,False,2617
2019,23,060,23060,False,2786
2019,23,070,23070,False,1540
2019,23,080,23080,False,2182
2019,23,090,23090,False,2516
2019,23,310,23310,False,779
2019,23,320,23320,False,182
2019,24,010,24010,False,737
2019,24,020,24020,False,1488
2019,24,030,24030,False,1275
2019,24,040,24040,False,2431
2019,24,050,24050,False,1704
2019,25,010,25010,False,1650
2019,25,020,25020,False,1616
2019,25,030,25030,False,2002
2019,25,040,25040,False,1171
2019,25,050,25050,False,1063
2019,26,010,26010,False,1147
2019,26,020,26020,False,1376
2019,26,030,26030,False,658
2019,26,040,26040,False,775
2019,26,310,26310,False,1312
2019,29,010,29010,False,1221
2019,31,011,31011,False,1353
2019,31,012,31012,False,1521
2019,31,013,31013,False,1065
2019,31,014,31014,False,1000
2019,31,021,31021,False,1233
2019,31,022,31022,False,1218
2019,31,023,31023,False,1802
2019,31,030,31030,False,2445
2019,31,041,31041,False,1198
2019,31,042,31042,False,1162
2019,31,050,31050,False,3772
2019,31,060,31060,False,1426
2019,31,070,31070,False,2510
2019,31,080,31080,False,815
2019,31,091,31091,False,1665
2019,31,092,31092,False,1293
2019,31,101,31101,False,2224
2019,31,103,31103,False,1326
2019,31,104,31104,False,1307
2019,31,110,31110,False,244
2019,31,120,31120,False,897
2019,31,130,31130,False,3288
2019,31,140,31140,False,816
2019,31,150,31150,False,1705
2019,31,160,31160,False,1189
2019,31,170,31170,False,693
2019,31,180,31180,False,1038
2019,31,191,31191,False,1392
2019,31,192,31192,False,1552
2019,31,193,31193,False,1200
2019,31,200,31200,False,2424
2019,31,210,31210,False,1172
2019,31,220,31220,False,1214
2019,31,230,31230,False,1736
2019,31,240,31240,False,2566
2019,31,250,31250,False,1598
2019,31,260,31260,False,1364
2019,31,270,31270,False,1137
2019,31,280,31280,False,923
2019,31,350,31350,False,453
2019,31,370,31370,False,642
2019,31,380,31380,False,990
2019,32,010,32010,False,1873
2019,32,020,32020,False,2061
2019,32,030,32030,False,1720
2019,32,040,32040,False,624
2019,32,050,32050,False,338
2019,32,060,32060,False,568
2019,32,070,32070,False,622
2019,32,310,32310,False,704
2019,32,320,32320,False,533
2019,32,330,32330,False,432
2019,32,340,32340,False,376
2019,32,350,32350,False,383
2019,32,360,32360,False,410
2019,32,370,32370,False,202
2019,32,380,32380,False,186
2019,32,390,32390,False,280
2019,32,400,32400,False,297
2019,32,410,32410,False,297
2019,33,020,33020,False,1674
2019,33,030,33030,False,1155
2019,33,041,33041,False,1102
2019,33,042,33042,False,1115
2019,33,043,33043,False,1149
2019,33,044,33044,False,936
2019,33,320,33320,False,469
2019,33,330,33330,False,618
2019,33,340,33340,False,648
2019,33,350,33350,False,550
2019,33,360,33360,False,484
2019,33,370,33370,False,868
2019,33,380,33380,False,355
2019,33,390,33390,False,240
2019,34,011,34011,False,1437
2019,34,012,34012,False,1384
2019,34,020,34020,False,1107
2019,34,030,34030,False,929
2019,34,040,34040,False,1747
2019,34,050,34050,False,1109
2019,34,060,34060,False,1227
2019,34,070,34070,False,174
2019,34,080,34080,False,1183
2019,34,310,34310,False,660
2019,34,330,34330,False,897
2019,34,340,34340,False,727
2019,34,350,34350,False,457
2019,34,360,34360,False,975
2019,34,370,34370,False,928
2019,34,380,34380,False,655
2019,35,011,35011,False,1852
2019,35,012,35012,False,1522
2019,35,020,35020,False,1925
2019,35,030,35030,False,2169
2019,35,040,35040,False,1132
2019,35,050,35050,False,853
2019,35,060,35060,False,996
2019,35,310,35310,False,793
2019,35,320,35320,False,350
2019,35,330,35330,False,341
2019,35,340,35340,False,299
2019,35,350,35350,False,424
2019,35,360,35360,False,437
2019,35,370,35370,False,730
2019,35,380,35380,False,702
2019,36,010,36010,False,1526
2019,36,020,36020,False,1909
2019,36,030,36030,False,1599
2019,36,040,36040,False,1020
2019,36,060,36060,False,758
2019,36,310,36310,False,577
2019,36,320,36320,False,380
2019,36,330,36330,False,314
2019,36,350,36350,False,1019
2019,36,360,36360,False,587
2019,36,370,36370,False,595
2019,36,380,36380,False,525
2019,36,390,36390,False,472
2019,36,400,36400,False,967
2019,36,410,36410,False,571
2019,36,420,36420,False,722
2019,36,430,36430,False,431
2019,36,440,36440,False,669
2019,36,450,36450,False,519
2019,36,460,36460,False,623
2019,36,470,36470,False,427
2019,36,480,36480,False,577
2019,37,011,37011,False,1473
2019,37,012,37012,False,1590
2019,37,020,37020,False,2148
2019,37,030,37030,False,1294
2019,37,040,37040,False,1532
2019,37,050,37050,False,1680
2019,37,060,37060,False,1087
2019,37,070,37070,False,1086
2019,37,080,37080,False,1170
2019,37,090,37090,False,846
2019,37,100,37100,False,1560
2019,37,310,37310,False,318
2019,37,320,37320,False,881
2019,37,330,37330,False,367
2019,37,340,37340,False,288
2019,37,350,37350,False,551
2019,37,360,37360,False,582
2019,37,370,37370,False,338
2019,37,380,37380,False,550
2019,37,390,37390,False,738
2019,37,400,37400,False,588
2019,37,410,37410,False,446
2019,37,420,37420,False,523
2019,37,430,37430,False,67
2019,38,030,38030,False,2164
2019,38,050,38050,False,994
2019,38,060,38060,False,962
2019,38,070,38070,False,2425
2019,38,080,38080,False,1165
2019,38,090,38090,False,1094
2019,38,100,38100,False,1599
2019,38,111,38111,False,1245
2019,38,112,38112,False,723
2019,38,113,38113,False,1344
2019,38,114,38114,False,1154
2019,38,115,38115,False,1007
2019,38,310,38310,False,438
2019,38,320,38320,False,636
2019,38,330,38330,False,798
2019,38,340,38340,False,633
2019,38,350,38350,False,702
2019,38,360,38360,False,600
2019,38,370,38370,False,504
2019,38,380,38380,False,521
2019,38,390,38390,False,669
2019,38,400,38400,False,728
2019,39,010,39010,False,2672
2019,39,020,39020,False,1287
2020,11,010,11010,False,867
2020,11,020,11020,False,723
2020,11,030,11030,False,1145
2020,11,040,11040,False,1363
2020,11,050,11050,False,1486
2020,11,060,11060,False,1911
2020,11,070,11070,False,2245
2020,11,080,11080,False,2265
2020,11,090,11090,False,1968
2020,11,100,11100,False,1920
2020,11,110,11110,False,2699
2020,11,120,11120,False,2623
2020,11,130,11130,False,1676
2020,11,140,11140,False,1653
2020,11,150,11150,False,1921
2020,11,160,11160,False,2694
2020,11,170,11170,False,1892
2020,11,180,11180,False,1245
2020,11,190,11190,False,1746
2020,11,200,11200,False,1770
2020,11,210,11210,False,2209
2020,11,220,11220,False,1433
2020,11,230,11230,False,1867
2020,11,240,11240,False,2300
2020,11,250,11250,False,1901
2020,21,010,21010,False,383
2020,21,020,21020,False,1046
2020,21,030,21030,False,835
2020,21,040,21040,False,1214
2020,21,050,21050,False,2531
2020,21,060,21060,False,1555
2020,21,070,21070,False,1791
2020,21,080,21080,False,1715
2020,21,090,21090,False,2287
2020,21,100,21100,False,2254
2020,21,110,21110,False,1651
2020,21,120,21120,False,602
2020,21,130,21130,False,1303
2020,21,140,21140,False,1241
2020,21,150,21150,False,1503
2020,21,310,21310,False,1039
2020,22,010,22010,False,596
2020,22,020,22020,False,2350
2020,22,030,22030,False,1419
2020,22,040,22040,False,1363
2020,22,050,22050,False,2309
2020,22,060,22060,False,2203
2020,22,070,22070,False,2939
2020,22,310,22310,False,1281
2020,23,010,23010,False,746
2020,23,020,23020,False,531
2020,23,040,23040,False,1424
2020,23,050,23050,False,2728
2020,23,060,23060,False,2825
2020,23,070,23070,False,1553
2020,23,080,23080,False,2274
2020,23,090,23090,False,2509
2020,23,310,23310,False,904
2020,23,320,23320,False,195
2020,24,010,24010,False,763
2020,24,020,24020,False,1537
2020,24,030,24030,False,1346
2020,24,040,24040,False,2492
2020,24,050,24050,False,1647
2020,25,010,25010,False,1626
2020,25,020,25020,False,1627
2020,25,030,25030,False,2131
2020,25,040,25040,False,1189
2020,25,050,25050,False,999
2020,26,010,26010,False,1144
2020,26,020,26020,False,1438
2020,26,030,26030,False,664
2020,26,040,26040,False,727
2020,26,310,26310,False,1329
2020,29,010,29010,False,1317
2020,31,011,31011,False,1381
2020,31,012,31012,False,1612
2020,31,013,31013,False,994
2020,31,014,31014,False,926
2020,31,021,31021,False,1260
2020,31,022,31022,False,1196
2020,31,023,31023,False,1813
2020,31,030,31030,False,2504
2020,31,041,31041,False,1313
2020,31,042,31042,False,1145
2020,31,050,31050,False,3935
2020,31,060,31060,False,1410
2020,31,070,31070,False,2566
2020,31,080,31080,False,785
2020,31,091,31091,False,1723
2020,31,092,31092,False,1350
2020,31,101,31101,False,2373
2020,31,103,31103,False,1400
2020,31,104,31104,False,1346
2020,31,110,31110,False,245
2020,31,120,31120,False,907
2020,31,130,31130,False,3384
2020,31,140,31140,False,842
2020,31,150,31150,False,1857
2020,31,160,31160,False,1255
2020,31,170,31170,False,732
2020,31,180,31180,False,1127
2020,31,191,31191,False,1469
2020,31,192,31192,False,1647
2020,31,193,31193,False,1169
2020,31,200,31200,False,2510
2020,31,210,31210,False,1208
2020,31,220,31220,False,1300
2020,31,230,31230,False,1778
2020,31,240,31240,False,2800
2020,31,250,31250,False,1710
2020,31,260,31260,False,1431
2020,31,270,31270,False,1291
2020,31,280,31280,False,934
2020,31,350,31350,False,470
2020,31,370,31370,False,654
2020,31,380,31380,False,1042
2020,32,010,32010,False,1880
2020,32,020,32020,False,2133
2020,32,030,32030,False,1709
2020,32,040,32040,False,702
2020,32,050,32050,False,359
2020,32,060,32060,False,612
2020,32,070,32070,False,633
2020,32,310,32310,False,749
2020,32,320,32320,False,516
2020,32,330,32330,False,404
2020,32,340,32340,False,412
2020,32,350,32350,False,373
2020,32,360,32360,False,432
2020,32,370,32370,False,205
2020,32,380,32380,False,193
2020,32,390,32390,False,236
2020,32,400,32400,False,329
2020,32,410,32410,False,305
2020,33,020,33020,False,1682
2020,33,030,33030,False,1133
2020,33,041,33041,False,1167
2020,33,042,33042,False,1110
2020,33,043,33043,False,1144
2020,33,044,33044,False,997
2020,33,320,33320,False,531
2020,33,330,33330,False,608
2020,33,340,33340,False,684
2020,33,350,33350,False,535
2020,33,360,33360,False,497
2020,33,370,33370,False,888
2020,33,380,33380,False,330
2020,33,390,33390,False,288
2020,34,011,34011,False,1479
2020,34,012,34012,False,1456
2020,34,020,34020,False,1142
2020,34,030,34030,False,996
2020,34,040,34040,False,1659
2020,34,050,34050,False,1203
2020,34,060,34060,False,1316
2020,34,070,34070,False,184
2020,34,080,34080,False,1250
2020,34,310,34310,False,682
2020,34,330,34330,False,900
2020,34,340,34340,False,718
2020,34,350,34350,False,476
2020,34,360,34360,False,907
2020,34,370,34370,False,987
2020,34,380,34380,False,667
2020,35,011,35011,False,1865
2020,35,012,35012,False,1538
2020,35,020,35020,False,1847
2020,35,030,35030,False,2071
2020,35,040,35040,False,1278
2020,35,050,35050,False,994
2020,35,060,35060,False,1094
2020,35,310,35310,False,804
2020,35,320,35320,False,314
2020,35,330,35330,False,351
2020,35,340,35340,False,275
2020,35,350,35350,False,426
2020,35,360,35360,False,394
2020,35,370,35370,False,738
2020,35,380,35380,False,702
2020,36,010,36010,False,1562
2020,36,020,36020,False,2057
2020,36,030,36030,False,1741
2020,36,040,36040,False,1027
2020,36,060,36060,False,815
2020,36,310,36310,False,553
2020,36,320,36320,False,437
2020,36,330,36330,False,353
2020,36,350,36350,False,1047
2020,36,360,36360,False,611
2020,36,370,36370,False,652
2020,36,380,36380,False,510
2020,36,390,36390,False,457
2020,36,400,36400,False,973
2020,36,410,36410,False,610
2020,36,420,36420,False,739
2020,36,430,36430,False,494
2020,36,440,36440,False,656
2020,36,450,36450,False,529
2020,36,460,36460,False,645
2020,36,470,36470,False,393
2020,36,480,36480,False,575
2020,37,011,37011,False,1424
2020,37,012,37012,False,1710
2020,37,020,37020,False,2193
2020,37,030,37030,False,1354
2020,37,040,37040,False,1555
2020,37,050,37050,False,1781
2020,37,060,37060,False,1059
2020,37,070,37070,False,1201
2020,37,080,37080,False,1231
2020,37,090,37090,False,857
2020,37,100,37100,False,1701
2020,37,310,37310,False,352
2020,37,320,37320,False,932
2020,37,330,37330,False,393
2020,37,340,37340,False,264
2020,37,350,37350,False,560
2020,37,360,37360,False,657
2020,37,370,37370,False,417
2020,37,380,37380,False,553
2020,37,390,37390,False,793
2020,37,400,37400,False,683
2020,37,410,37410,False,485
2020,37,420,37420,False,580
2020,37,430,37430,False,64
2020,38,030,38030,False,2258
2020,38,050,38050,False,1049
2020,38,060,38060,False,1003
2020,38,070,38070,False,2515
2020,38,080,38080,False,1180
2020,38,090,38090,False,1119
2020,38,100,38100,False,1775
2020,38,111,38111,False,1331
2020,38,112,38112,False,743
2020,38,113,38113,False,1412
2020,38,114,38114,False,1095
2020,38,115,38115,False,1046
2020,38,310,38310,False,408
2020,38,320,38320,False,647
2020,38,330,38330,False,799
2020,38,340,38340,False,640
2020,38,350,38350,False,710
2020,38,360,38360,False,624
2020,38,370,38370,False,521
2020,38,380,38380,False,558
2020,38,390,38390,False,713
2020,38,400,38400,False,735
2020,39,010,39010,False,2715
2020,39,020,39020,False,1237
2021,11,010,11010,False,982
2021,11,020,11020,False,806
2021,11,030,11030,False,1265
2021,11,040,11040,False,1420
2021,11,050,11050,False,1516
2021,11,060,11060,False,2061
2021,11,070,11070,False,2319
2021,11,080,11080,False,2320
2021,11,090,11090,False,2036
2021,11,100,11100,False,2004
2021,11,110,11110,False,3007
2021,11,120,11120,False,2735
2021,11,130,11130,False,1728
2021,11,140,11140,False,1735
2021,11,150,11150,False,2027
2021,11,160,11160,False,2884
2021,11,170,11170,False,2137
2021,11,180,11180,False,1325
2021,11,190,11190,False,1958
2021,11,200,11200,False,1890
2021,11,210,11210,False,2481
2021,11,220,11220,False,1541
2021,11,230,11230,False,1920
2021,11,240,11240,False,2579
2021,11,250,11250,False,2122
2021,21,010,21010,False,436
2021,21,020,21020,False,1067
2021,21,030,21030,False,865
2021,21,040,21040,False,1342
2021,21,050,21050,False,2512
2021,21,060,21060,False,1635
2021,21,070,21070,False,1841
2021,21,080,21080,False,1758
2021,21,090,21090,False,2405
2021,21,100,21100,False,2223
2021,21,110,21110,False,1720
2021,21,120,21120,False,609
2021,21,130,21130,False,1307
2021,21,140,21140,False,1247
2021,21,150,21150,False,1497
2021,21,310,21310,False,1067
2021,22,010,22010,False,569
2021,22,020,22020,False,2403
2021,22,030,22030,False,1459
2021,22,040,22040,False,1276
2021,22,050,22050,False,2483
2021,22,060,22060,False,2139
2021,22,070,22070,False,2890
2021,22,310,22310,False,1341
2021,23,010,23010,False,846
2021,23,020,23020,False,576
2021,23,040,23040,False,1541
2021,23,050,23050,False,2832
2021,23,060,23060,False,2859
2021,23,070,23070,False,1620
2021,23,080,23080,False,2366
2021,23,090,23090,False,2769
2021,23,310,23310,False,895
2021,23,320,23320,False,189
2021,24,010,24010,False,804
2021,24,020,24020,False,1560
2021,24,030,24030,False,1329
2021,24,040,24040,False,2527
2021,24,050,24050,False,1761
2021,25,010,25010,False,1713
2021,25,020,25020,False,1667
2021,25,030,25030,False,2182
2021,25,040,25040,False,1237
2021,25,050,25050,False,1090
2021,26,010,26010,False,1175
2021,26,020,26020,False,1477
2021,26,030,26030,False,716
2021,26,040,26040,False,754
2021,26,310,26310,False,1371
2021,29,010,29010,False,1354
2021,31,011,31011,False,1493
2021,31,012,31012,False,1653
